

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2023-10-03T22:41:38PDT



Main Information Table for All Sky, chosen by params


Redshift: Between 0.272000 and 0.273000 


Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
3635|WISEA J133858.97+325826.3|204.74580 |  32.97396 |G| 81843| 0.273000 |PUN |     |  0.000|1|0|12|2|1|0|0
3636|GMBCG J204.74580+32.97396|204.74580 |  32.97396 |GClstr| 81843| 0.273000 |PUN |     |  0.000|2|0|0|1|1|0|0
3637|WISEA J133908.20+014605.0|204.78420 |   1.76806 |G| 81653| 0.272366 |SLS |19.3g|  0.000|5|0|53|6|4|8|0
3638|PSZ2 G065.45+78.10|204.81805 |  33.01029 |GClstr| 81843| 0.273000 |UUN |     |  0.000|5|0|0|1|1|0|0
3639|WISEA J133937.04+431930.7|204.90438 |  43.32513 |G| 81686| 0.272474 |SLS |19.6g|  0.000|1|0|33|4|1|4|0
3640|WISEA J133942.65+493048.4|204.92783 |  49.51339 |G| 81578| 0.272115 |SLS |19.3g|  0.000|11|0|65|11|7|10|0
3641|WISEA J133946.23+265153.9|204.94265 |  26.86496 |G| 81609| 0.272217 |SLS |19.1g|  0.000|5|0|41|4|4|6|0
3642|WISEA J133948.78+501430.3|204.95326 |  50.24173 |G| 81804| 0.272869 |SLS |19.8g|  0.000|1|0|33|4|1|4|0
3643|WISEA J134002.67+053052.5|205.01113 |   5.51457 |G| 81678| 0.272450 |SLS |19.8g|  0.000|1|0|33|4|1|4|1
3644|WISEA J134019.14+395526.6|205.07975 |  39.92407 |G| 81660| 0.272390 |SLS |19.7g|  0.000|2|0|33|4|2|4|0
3645|GMBCG J205.07975+39.92407|205.07975 |  39.92407 |GClstr| 81544| 0.272000 |PUN |     |  0.000|1|0|0|1|1|0|0
3646|WISEA J134042.65+052501.7|205.17773 |   5.41714 |G| 81594| 0.272169 |SLS |19.9g|  0.000|1|0|33|4|1|4|0
3647|WISEA J134053.90+035632.2|205.22462 |   3.94231 |G| 81577| 0.272110 |SLS |20.0g|  0.000|1|0|32|4|1|4|0
3648|WISEA J134106.67+392424.4|205.27784 |  39.40680 |G| 81684| 0.272467 |SLS |19.7g|  0.000|4|0|33|5|1|4|0
3649|WISEA J134107.74+494755.8|205.28236 |  49.79895 |G| 81825| 0.272939 |SLS |20.1g|  0.000|1|0|33|4|1|4|0
3650|WISEA J134117.11+431126.3|205.32138 |  43.19079 |G| 81736| 0.272642 |SLS |19.8g|  0.000|6|0|52|6|3|8|0
3651|LBQS 1339+0210|205.56740 |   1.92185 |QSO| 81762| 0.272727 |SLS |18.6g|  0.000|32|0|58|10|14|8|0
3652|WISEA J134249.90+045751.4|205.70793 |   4.96428 |G| 81590| 0.272155 |SLS |19.4g|  0.000|5|0|53|5|3|8|0
3653|MaxBCG J205.70864+15.19982|205.70864 |  15.19983 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3654|WISEA J134316.60+494832.8|205.81954 |  49.80909 |G| 81771| 0.272758 |SLS |20.2g|  0.000|0|0|27|3|1|4|0
3655|MaxBCG J205.84322+44.04040|205.84322 |  44.04040 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3656|WISEA J134324.36+000217.7|205.85144 |   0.03831 |G| 81843| 0.273000 |SUN |20.75|  0.000|0|0|16|3|1|0|0
3657|WISEA J134340.09+484945.7|205.91720 |  48.82944 |G| 81834| 0.272969 |SLS |20.5g|  0.000|0|0|27|3|1|4|0
3658|WISEA J134350.10+494556.4|205.95892 |  49.76571 |G| 81751| 0.272692 |SLS |21.6g|  0.000|0|0|27|3|1|4|0
3659|WISEA J134352.65-001857.1|205.96936 |  -0.31593 |G| 81843| 0.273000 |SUN |21.54|  0.000|2|0|27|2|2|4|0
3660|WISEA J134400.15+484320.1|206.00049 |  48.72222 |G| 81790| 0.272823 |SLS |19.8g|  0.000|1|0|33|4|1|4|0
3661|WISEA J134405.15+485614.9|206.02150 |  48.93747 |G| 81685| 0.272473 |SLS |19.3g|  0.000|5|0|45|5|3|6|0
3662|WHL J134412.1+495515|206.05052 |  49.92070 |GClstr| 81693| 0.272500 |SUN |     |  0.000|2|0|0|2|3|0|0
3663|WISEA J134425.68+341813.8|206.10697 |  34.30387 |G| 81603| 0.272197 |SLS |19.3g|  0.000|3|0|33|4|3|4|0
3664|NSC J134429+730535|206.12233 |  73.09314 |GClstr| 81723| 0.272600 |PUN |     |  0.000|1|0|0|1|1|0|0
3665|WISEA J134438.14-022543.4|206.15919 |  -2.42873 |G| 81786| 0.272809 |SLS |20.5g|  0.000|1|0|27|3|1|4|0
3666|WISEA J134442.97+494323.8|206.17910 |  49.72326 |G| 81781| 0.272793 |SLS |19.5g|  0.000|2|0|35|5|1|4|0
3667|WISEA J134456.68+045807.8|206.23624 |   4.96884 |G| 81750| 0.272689 |SLS |20.1g|  0.000|1|0|33|4|1|4|0
3668|WISEA J134514.20+250051.8|206.30913 |  25.01436 |G| 81558| 0.272048 |SLS |19.8g|  0.000|14|0|48|9|5|8|0
3669|WHL J134525.7+144253|206.35689 |  14.71462 |GClstr| 81843| 0.273000 |SUN |     |  0.000|2|0|0|2|3|0|0
3670|WISEA J134530.14+394449.7|206.37564 |  39.74701 |G| 81738| 0.272649 |SLS |20.3g|  0.000|2|0|37|4|1|4|0
3671|WISEA J134530.62+162646.0|206.37760 |  16.44612 |G| 81597| 0.272178 |SLS |19.3g|  0.000|1|0|33|4|1|4|0
3672|WHL J134552.5+495021|206.46897 |  49.83918 |GClstr| 81723| 0.272600 |SUN |     |  0.000|6|0|0|3|6|0|0
3673|WISEA J134553.84+494828.2|206.47440 |  49.80784 |G| 81768| 0.272749 |SLS |19.5g|  0.000|1|0|33|4|1|4|0
3674|WISEA J134557.10-455912.2|206.48742 | -45.98658 |G| 81762| 0.272728 |PUN |     |  0.000|2|0|29|4|1|2|0
3675|WISEA J134600.44+302819.7|206.50181 |  30.47214 |G| 81782| 0.272794 |SLS |19.2g|  0.000|5|0|33|4|4|4|0
3676|WISEA J134610.91+020114.8|206.54547 |   2.02081 |G| 81822| 0.272929 |SLS |19.6g|  0.000|1|0|34|5|1|4|0
3677|WISEA J134625.94-045402.1|206.60808 |  -4.90072 |G| 81842| 0.272997 |SUN |19.37|  0.000|1|0|17|4|2|0|0
3678|WHL J134626.6+205244|206.61083 |  20.87889 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3679|2MASS J13462889+2958147|206.62038 |  29.97072 |G| 81646| 0.272343 |SLS |20.3g|  0.000|2|0|21|3|1|4|0
3680|WISEA J134629.92+485534.0|206.62469 |  48.92613 |G| 81562| 0.272063 |SLS |     |  0.000|0|0|17|3|1|0|0
3681|WISEA J134632.69+541031.3|206.63621 |  54.17545 |G| 81843| 0.273000 |PUN |20.0g|  0.000|1|0|33|4|1|4|0
3682|WISEA J134658.39+300533.6|206.74334 |  30.09272 |G| 81599| 0.272185 |SLS |19.1g|  0.000|11|0|44|6|8|6|0
3683|GMBCG J206.92433+50.01190|206.92436 |  50.01188 |GClstr| 81630| 0.272290 |PUN |     |  0.000|6|0|0|3|3|0|0
3684|WISEA J134843.81+494836.7|207.18249 |  49.81023 |G| 81605| 0.272205 |SLS |19.5g|  0.000|0|0|27|3|1|4|0
3685|SDSS J134852.05+331347.7|207.21690 |  33.22994 |*| 81684| 0.272467 |SLS |22.0g|  0.000|1|0|5|2|1|4|0
3686|MaxBCG J207.42925-00.31373|207.42925 |  -0.31373 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3687|WISEA J135042.82+363128.3|207.67876 |  36.52451 |G| 81651| 0.272360 |SUN |21.3g|  0.000|1|0|30|3|1|4|0
3688|SDSS J135119.02+315132.8|207.82931 |  31.85912 |*| 81706| 0.272543 |SLS |20.5g|  0.000|2|0|5|2|1|4|0
3689|WISEA J135124.55+362710.9|207.85225 |  36.45302 |G| 81702| 0.272530 |SUN |20.2g|  0.000|1|0|34|4|1|4|0
3690|WISEA J135129.36+362737.9|207.87237 |  36.46054 |G| 81843| 0.273000 |SUN |20.6g|  0.000|1|0|30|3|1|4|0
3691|WISEA J135158.05+500437.5|207.99182 |  50.07699 |G| 81791| 0.272824 |SLS |19.2g|  0.000|1|0|33|4|1|4|0
3692|SDSS J135203.54+363037.0|208.01476 |  36.51028 |G| 81550| 0.272020 |SUN |20.7g|  0.000|1|0|18|2|1|4|0
3693|WISEA J135208.18+364038.7|208.03413 |  36.67740 |G| 81684| 0.272470 |SUN |20.3g|  0.000|1|0|30|3|1|4|0
3694|WISEA J135240.43+204802.3|208.16854 |  20.80067 |G| 81713| 0.272566 |SLS |19.3g|  0.000|1|0|33|4|1|4|0
3695|WISEA J135243.08+655612.8|208.17942 |  65.93690 |G| 81554| 0.272034 |SLS |19.6g|  0.000|1|0|33|4|1|4|0
3696|WHL J135314.2+305715|208.30897 |  30.95429 |GClstr| 81768| 0.272750 |PUN |     |  0.000|3|0|0|1|2|0|0
3697|WISEA J135343.89+234718.9|208.43289 |  23.78864 |G| 81612| 0.272229 |SLS |19.5g|  0.000|1|0|33|4|1|4|0
3698|WISEA J135358.11+501648.8|208.49212 |  50.28021 |G| 81613| 0.272232 |SLS |19.5g|  0.000|7|0|54|8|5|8|0
3699|WHL J135404.0-062208|208.51654 |  -6.36877 |GClstr| 81813| 0.272900 |PUN |     |  0.000|2|0|0|2|2|0|0
3700|WISEA J135410.98+550420.9|208.54558 |  55.07253 |*| 81732| 0.272627 |SLS |20.5g|  0.000|1|0|25|5|1|4|0
3701|WHL J135507.8+210706|208.78233 |  21.11840 |GClstr| 81665| 0.272406 |PUN |     |  0.000|8|0|0|4|7|0|0
3702|WISEA J135547.78+493901.6|208.94922 |  49.65065 |G| 81843| 0.273000 |PUN |     |  0.000|1|0|17|3|1|0|0
3703|GMBCG J208.94922+49.65065|208.94922 |  49.65065 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3704|WISEA J135623.42+485637.3|209.09778 |  48.94359 |*| 81816| 0.272910 |SLS |21.5g|  0.000|2|0|17|3|2|4|0
3705|SDSS J135636.51+051023.7|209.15216 |   5.17325 |G| 81843| 0.273000 |UUN?|22.1g|  0.000|1|0|7|1|1|4|0
3706|WISEA J135637.54+485750.9|209.15637 |  48.96414 |G| 81830| 0.272957 |SLS |20.5g|  0.000|1|0|33|4|1|4|0
3707|SDSS J135652.62+153119.8|209.21926 |  15.52218 |G| 81804| 0.272870 |UUN |20.3g|  0.000|1|0|15|2|1|4|0
3708|WISEA J135708.88+615732.4|209.28697 |  61.95900 |G| 81831| 0.272958 |SLS |19.7g|  0.000|1|0|33|4|1|4|0
3709|WISEA J135714.29+205004.3|209.30947 |  20.83440 |G| 81544| 0.272002 |SLS |21.4g|  0.000|0|0|27|3|1|4|0
3710|WHL J135732.2+100550|209.38411 |  10.09721 |GClstr| 81633| 0.272300 |PUN |     |  0.000|2|0|0|2|2|0|0
3711|WISEA J135740.84+321501.9|209.42017 |  32.25056 |G| 81687| 0.272478 |SLS |19.8g|  0.000|1|0|33|4|1|4|0
3712|[MBS2017] LOWZ North 11446|209.67000 |  14.92300 |Other| 81544| 0.272000 |UUN |     |  0.000|1|0|0|1|1|0|0
3713|SDSS DR6 587729160046707059|209.71121 |   5.29206 |G| 81551| 0.272025 |SUN |     |  0.000|1|0|0|1|1|0|0
3714|WISEA J135852.06+051805.9|209.71674 |   5.30151 |G| 81546| 0.272009 |SUN |22.3g|  0.000|1|0|27|3|1|4|0
3715|MaxBCG J209.76808+30.54055|209.76808 |  30.54056 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3716|SDSS DR6 587729160046706959|209.77171 |   5.26145 |G| 81645| 0.272340 |SUN |20.9g|  0.000|1|0|23|4|1|4|0
3717|WISEA J135907.15+192616.7|209.77982 |  19.43796 |G| 81660| 0.272390 |SLS |19.8g|  0.000|2|0|27|3|1|4|0
3718|WISEA J135908.26+051542.5|209.78450 |   5.26180 |G| 81605| 0.272204 |SUN |19.9g|  0.000|1|0|35|5|1|4|0
3719|SDSS J135919.32+052707.4|209.83052 |   5.45208 |G| 81633| 0.272300 |UUN?|22.3g|  0.000|1|0|15|1|1|4|0
3720|WISEA J135930.30+051925.6|209.87631 |   5.32371 |G| 81737| 0.272646 |SUN |20.8g|  0.000|1|0|27|3|1|4|0
3721|WISEA J135938.56+300540.1|209.91074 |  30.09447 |G| 81720| 0.272587 |SLS |19.7g|  0.000|2|0|33|4|1|4|0
3722|WHL J135943.5-113936|209.93100 | -11.66000 |GClstr| 81544| 0.272000 |PUN |     |  0.000|3|0|0|3|3|0|0
3723|WISEA J140019.81+260935.6|210.08241 |  26.15998 |G| 81632| 0.272295 |SLS |19.9g|  0.000|1|0|32|4|1|4|0
3724|WISEA J140021.23+022558.4|210.08839 |   2.43292 |G| 81773| 0.272764 |SLS |20.6g|  0.000|4|0|48|5|5|8|0
3725|WISEA J140050.67+044656.4|210.21115 |   4.78235 |G| 81813| 0.272900 |SLS |20.7g|  0.000|2|0|33|3|1|4|0
3726|MaxBCG J210.27741+02.84871|210.27741 |   2.84871 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3727|WISEA J140127.50+070517.4|210.36459 |   7.08816 |G| 81555| 0.272037 |SLS |19.9g|  0.000|3|0|33|4|1|4|0
3728|WHL J140202.9+075445|210.51195 |   7.91260 |GClstr| 81693| 0.272500 |PUN |     |  0.000|2|0|0|2|2|0|0
3729|WISEA J140203.09+072205.2|210.51294 |   7.36810 |G| 81748| 0.272683 |SLS |19.6g|  0.000|1|0|33|4|1|4|0
3730|WISEA J140229.43+071255.4|210.62265 |   7.21540 |G| 81595| 0.272173 |SLS |19.7g|  0.000|6|0|27|3|3|4|0
3731|WHL J140236.9+071243|210.65375 |   7.21189 |GClstr| 81544| 0.272000 |SUN |     |  0.000|2|0|0|2|3|0|0
3732|WISEA J140236.97+252940.3|210.65408 |  25.49453 |G| 81659| 0.272386 |SLS |19.4g|  0.000|3|0|12|3|3|0|0
3733|WHL J140327.0+581020|210.86250 |  58.17222 |GClstr| 81574| 0.272100 |PUN |     |  0.000|1|0|0|1|1|0|0
3734|WISEA J140347.30+333917.5|210.94708 |  33.65488 |G| 81799| 0.272851 |SLS |19.6g|  0.000|1|0|33|4|1|4|0
3735|GMBCG J211.38455+55.93859|211.38455 |  55.93859 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3736|WISEA J140534.00+341625.2|211.39168 |  34.27370 |G| 81583| 0.272131 |SLS |19.2g|  0.000|4|0|57|6|2|8|0
3737|MaxBCG J211.53726+60.33762|211.53726 |  60.33763 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3738|GMBCG J211.60203+23.36199|211.60203 |  23.36199 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3739|WISEA J140624.62+201055.7|211.60263 |  20.18213 |G| 81555| 0.272039 |SLS |19.8g|  0.000|1|0|33|4|1|4|0
3740|WISEA J140626.97+233445.3|211.61249 |  23.57935 |G| 81609| 0.272218 |SLS |19.8g|  0.000|4|0|39|4|1|6|0
3741|WISEA J140649.00-005648.0|211.70417 |  -0.94664 |G| 81544| 0.272000 |UUN |18.3r|  0.000|5|0|29|9|2|0|0
3742|WISEA J140800.27+562952.8|212.00113 |  56.49802 |G| 81843| 0.273000 |PUN |20.4g|  0.000|1|0|33|3|1|4|0
3743|GMBCG J212.00116+56.49799|212.00116 |  56.49799 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3744|WISEA J140818.50-005606.5|212.07711 |  -0.93518 |G| 81749| 0.272685 |SLS |20.5g|  0.000|6|0|48|5|3|8|0
3745|WISEA J140824.51+520219.9|212.10197 |  52.03944 |G| 81557| 0.272045 |SLS |21.8g|  0.000|0|0|29|4|1|4|0
3746|GMBCG J212.21139+08.68922|212.21139 |   8.68922 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3747|WISEA J140850.71+084120.1|212.21139 |   8.68922 |G| 81843| 0.273000 |PUN |20.7g|  0.000|1|0|27|2|1|4|0
3748|GMBCG J212.22537+30.35094|212.22537 |  30.35094 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3749|WHL J140858.8+183543|212.24500 |  18.59528 |GClstr| 81544| 0.272000 |PUN |     |  0.000|2|0|0|1|2|0|0
3750|WISEA J140900.73+183532.8|212.25313 |  18.59242 |G| 81544| 0.272000 |PUN |18.4r|  0.000|2|0|12|2|1|0|0
3751|WISEA J140918.04+124657.3|212.32518 |  12.78260 |G| 81776| 0.272777 |SLS |19.5g|  0.000|2|0|33|4|1|4|0
3752|WISEA J140923.20-001233.9|212.34674 |  -0.20943 |G| 81783| 0.272800 |UUN |20.4b|  0.000|4|0|38|4|1|4|0
3753|2MASS J14092412-0156548|212.35056 |  -1.94851 |G| 81602| 0.272196 |SLS |20.2g|  0.000|2|0|20|3|1|4|0
3754|WISEA J140927.65+000538.8|212.36520 |   0.09414 |G| 81843| 0.273000 |SLS |21.1r|  0.000|1|0|20|3|1|0|0
3755|SDSS J140954.71+000231.8|212.47800 |   0.04218 |G| 81589| 0.272150 |SLS |21.4g|  0.000|2|0|15|1|1|4|0
3756|SDSS J141003.19-012653.2|212.51332 |  -1.44812 |G| 81568| 0.272080 |SLS |20.9g|  0.000|2|0|19|2|1|3|0
3757|SDSS J141007.53-003815.0|212.53137 |  -0.63750 |G| 81574| 0.272100 |SUN |19.58|  0.000|3|0|1|3|1|0|0
3758|RCS 06200001664|212.56825 |  54.08707 |G| 81544| 0.272000 |PUN |23.1R|  0.000|1|0|0|1|1|0|0
3759|GMBCG J212.57730+13.66891|212.57730 |  13.66891 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3760|WISEA J141019.37-011703.2|212.58058 |  -1.28433 |G| 81824| 0.272936 |SLS |19.7g|  0.000|3|0|34|5|1|4|0
3761|WISEA J141021.81+520218.1|212.59094 |  52.03832 |G| 81630| 0.272288 |SLS |20.3g|  0.000|4|0|53|5|2|8|0
3762|WISEA J141027.11-002225.9|212.61299 |  -0.37382 |G| 81843| 0.273000 |SLS |21.5g|  0.000|1|0|31|2|1|4|0
3763|RCS 06200602781|212.61450 |  53.89445 |G| 81843| 0.273000 |PUN |22.9R|  0.000|1|0|0|1|1|0|0
3764|SDSS J141046.27+534722.5|212.69280 |  53.78959 |G| 81544| 0.272000 |PUN |21.0g|  0.000|1|0|19|2|1|4|0
3765|WISEA J141055.55+534407.6|212.73147 |  53.73551 |G| 81843| 0.273000 |PUN |19.7g|  0.000|1|0|31|3|1|4|1
3766|WISEA J141058.17+520451.8|212.74253 |  52.08097 |G| 81625| 0.272270 |SLS |21.0g|  0.000|1|0|29|4|1|4|0
3767|SDSS J141135.60+534951.1|212.89837 |  53.83089 |G| 81843| 0.273000 |PUN |23.2g|  0.000|1|0|15|1|1|4|0
3768|RCS 06200703272|212.90858 |  53.90570 |G| 81544| 0.272000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
3769|WISEA J141138.82+515310.3|212.91179 |  51.88621 |G| 81589| 0.272150 |SLS |20.4g|  0.000|1|0|27|3|1|4|0
3770|[WZA2016] hst14113:04|212.93380 |  51.93180 |GGroup| 81783| 0.272800 |UUN |     |  0.000|1|0|0|1|1|0|0
3771|SDSS J141149.36+123216.8|212.95568 |  12.53800 |G| 81642| 0.272327 |SLS |     |  0.000|0|0|0|1|1|0|0
3772|RCS 06200801614|212.96799 |  53.80505 |G| 81843| 0.273000 |PUN |23.8R|  0.000|1|0|0|1|1|0|0
3773|SDSS J141157.23+535545.3|212.98847 |  53.92928 |*| 81843| 0.273000 |PUN |23.5g|  0.000|1|0|5|1|1|3|0
3774|SDSS J141157.72+540401.6|212.99051 |  54.06713 |*| 81544| 0.272000 |PUN |21.9g|  0.000|1|0|5|1|1|4|0
3775|WISEA J141200.82+520829.9|213.00354 |  52.14170 |G| 81678| 0.272450 |SLS |20.9g|  0.000|1|0|29|4|1|4|0
3776|WISEA J141201.12+521359.2|213.00474 |  52.23316 |G| 81636| 0.272310 |SLS |20.4g|  0.000|1|0|27|3|1|4|0
3777|SDSS J141202.76+540257.4|213.01154 |  54.04928 |G| 81843| 0.273000 |PUN |21.6g|  0.000|1|0|15|1|1|4|0
3778|RCS 06200803016|213.01477 |  53.87969 |G| 81843| 0.273000 |PUN |22.9R|  0.000|1|0|0|1|1|0|0
3779|SDSS J141207.56+540638.3|213.03154 |  54.11064 |G| 81544| 0.272000 |PUN |21.3g|  0.000|1|0|15|1|1|4|0
3780|SDSS J141207.90+535548.0|213.03294 |  53.93001 |*| 81544| 0.272000 |PUN |22.4g|  0.000|1|0|9|2|1|4|0
3781|SDSS J141230.41+540212.2|213.12672 |  54.03673 |G| 81843| 0.273000 |PUN |23.8g|  0.000|1|0|15|1|1|4|0
3782|WISEA J141233.61+534417.2|213.14003 |  53.73824 |G| 81843| 0.273000 |PUN |22.2g|  0.000|1|0|27|2|1|4|0
3783|RCS 06200301790|213.17500 |  54.09218 |G| 81843| 0.273000 |PUN |23.9R|  0.000|1|0|0|1|1|0|0
3784|WISEA J141242.84-000511.4|213.17843 |  -0.08655 |G| 81544| 0.272000 |SLS |21.3g|  0.000|1|0|35|3|1|4|0
3785|2MASS J14124611-0007535|213.19220 |  -0.13156 |G| 81796| 0.272843 |SLS |20.1g|  0.000|6|0|39|5|4|8|0
3786|SDSS J141314.45+540520.8|213.31022 |  54.08913 |G| 81544| 0.272000 |PUN |22.5g|  0.000|1|0|15|1|1|4|0
3787|SDSS J141316.39+540850.8|213.31829 |  54.14746 |G| 81544| 0.272000 |PUN |21.8g|  0.000|1|0|19|2|1|4|0
3788|WISEA J141319.10+540637.2|213.32946 |  54.11033 |G| 81544| 0.272000 |PUN |22.0g|  0.000|1|0|31|3|1|4|0
3789|RCS 06200303319|213.34991 |  54.00247 |G| 81843| 0.273000 |PUN |22.1R|  0.000|1|0|0|1|1|0|0
3790|RCS 06201001598|213.36919 |  53.80721 |G| 81544| 0.272000 |PUN |23.9R|  0.000|1|0|0|1|1|0|0
3791|SDSS J141339.32+540321.4|213.41387 |  54.05597 |G| 81544| 0.272000 |PUN |21.9g|  0.000|1|0|15|1|1|4|0
3792|WISEA J141343.01+534537.9|213.42968 |  53.76043 |G| 81544| 0.272000 |PUN |23.3R|  0.000|1|0|12|2|1|0|0
3793|SDSS J141343.67+520748.0|213.43196 |  52.13001 |*| 81822| 0.272930 |SLS |21.4g|  0.000|1|0|5|2|1|4|0
3794|RCS 06200400326|213.45917 |  54.16843 |G| 81544| 0.272000 |PUN |23.3R|  0.000|1|0|0|1|1|0|0
3795|SDSS J141357.44+540345.7|213.48934 |  54.06271 |G| 81544| 0.272000 |PUN |22.2g|  0.000|1|0|19|2|1|4|0
3796|SDSS J141400.05+540228.1|213.50021 |  54.04116 |G| 81843| 0.273000 |PUN |21.2g|  0.000|1|0|19|2|1|4|0
3797|GMBCG J213.52410+24.40704|213.52410 |  24.40705 |GClstr| 81544| 0.272000 |PUN |     |  0.000|3|0|0|1|2|0|0
3798|WISEA J141408.19+243822.1|213.53423 |  24.63948 |G| 81560| 0.272054 |SLS |20.1g|  0.000|4|0|32|4|4|4|0
3799|WISEA J141417.55+535134.6|213.57313 |  53.85969 |G| 81544| 0.272000 |PUN |20.7g|  0.000|1|0|31|3|1|4|0
3800|MaxBCG J213.57359-02.10726|213.57359 |  -2.10727 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3801|WISEA J141432.29+004459.7|213.63452 |   0.74998 |G| 81843| 0.273000 |UUN |18.3r|  0.000|3|0|18|4|1|0|0
3802|SDSS J141438.84+535000.7|213.66187 |  53.83353 |G| 81843| 0.273000 |PUN |21.3g|  0.000|1|0|15|1|1|4|0
3803|WISEA J141450.93+540233.6|213.71216 |  54.04267 |G| 81544| 0.272000 |PUN |20.4g|  0.000|1|0|31|3|1|4|0
3804|SDSS J141454.98+540234.2|213.72910 |  54.04285 |G| 81843| 0.273000 |PUN |21.7g|  0.000|1|0|15|1|1|4|0
3805|WISEA J141455.16+331506.3|213.72985 |  33.25178 |G| 81638| 0.272316 |SLS |18.8g|  0.000|1|0|37|5|1|4|0
3806|DEEP2 11041385|213.73512 |  52.25812 |G| 81696| 0.272508 |SLS |23.0R|  0.000|4|0|0|2|3|0|0
3807|WISEA J141458.15+030652.8|213.74226 |   3.11475 |G| 81842| 0.272995 |SLS |19.3g|  0.000|5|0|53|5|3|8|0
3808|RCS 06100102041|213.75689 |  54.09333 |G| 81544| 0.272000 |PUN |22.2R|  0.000|1|0|0|1|1|0|0
3809|WISEA J141502.78+534144.5|213.76132 |  53.69560 |G| 81544| 0.272000 |PUN |21.2g|  0.000|1|0|31|3|1|4|0
3810|RCS 06130104694|213.78135 |  52.64974 |G| 81544| 0.272000 |PUN |22.0R|  0.000|1|0|8|2|1|0|0
3811|WISEA J141510.10+574831.9|213.79220 |  57.80882 |G| 81843| 0.273000 |PUN |19.7g|  0.000|5|0|33|4|1|4|0
3812|SDSS J141516.48+521202.0|213.81869 |  52.20058 |G| 81771| 0.272760 |SLS |22.3g|  0.000|6|0|23|3|3|4|0
3813|GALEXASC J141516.88+524209.8  |213.82037 |  52.70220 |G| 81544| 0.272000 |PUN |23.9R|  0.000|1|0|15|4|1|0|0
3814|WISEA J141519.61+523027.2|213.83172 |  52.50766 |G| 81843| 0.273000 |PUN |21.8R|  0.000|1|0|22|3|1|0|0
3815|RCS 06110700191|213.83219 |  53.28006 |G| 81544| 0.272000 |PUN |23.6R|  0.000|1|0|0|1|1|0|0
3816|WISEA J141520.35+515828.1|213.83450 |  51.97437 |G| 81544| 0.272000 |PUN |21.5g|  0.000|1|0|37|3|1|4|0
3817|DEEP2 11040685|213.83771 |  52.27995 |G| 81843| 0.273000 |PUN |22.7R|  0.000|5|0|0|2|1|0|0
3818|RCS 06130105572|213.84140 |  52.61848 |G| 81544| 0.272000 |PUN |23.5R|  0.000|1|0|8|2|1|0|0
3819|WISEA J141522.59+533454.4|213.84416 |  53.58191 |G| 81544| 0.272000 |PUN |22.3g|  0.000|1|0|27|2|1|4|0
3820|WISEA J141525.05+540459.1|213.85438 |  54.08309 |G| 81544| 0.272000 |PUN |20.0g|  0.000|1|0|27|2|1|4|0
3821|WISEA J141525.37+030411.9|213.85572 |   3.06987 |G| 81809| 0.272884 |SLS |20.3g|  0.000|1|0|27|4|2|4|0
3822|RCS 06110702237|213.86500 |  53.38156 |G| 81544| 0.272000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
3823|WISEA J141528.12+531230.0|213.86775 |  53.20825 |G| 81843| 0.273000 |PUN |20.4g|  0.000|1|0|27|2|1|4|0
3824|GALEXMSC J141528.87+520538.2  |213.87002 |  52.09400 |G| 81544| 0.272000 |PUN |22.6V|  0.000|4|0|20|3|1|0|0
3825|RCS 06130104685|213.87174 |  52.65057 |G| 81544| 0.272000 |PUN |23.9R|  0.000|1|0|10|2|1|0|0
3826|RCS 06110701181|213.89358 |  53.33209 |G| 81544| 0.272000 |PUN |23.7R|  0.000|1|0|0|1|1|0|0
3827|RCS 06100700385|213.90518 |  53.73721 |G| 81843| 0.273000 |PUN |23.6R|  0.000|1|0|0|1|1|0|0
